file,page,status,Nombre,Gestora,Depositaria,N_Registro
Boletin_completo_22-02-2005_al_28-02-2005.pdf,6,NUEVAS_INSCRIPCIONES,"MERCH-EUROUNION, FI","MERCHBANC, S.A., S.G.I.I.C.","BANCO IXIS URQUIJO, S.A.",3133
Boletin_completo_22-02-2005_al_28-02-2005.pdf,6,NUEVAS_INSCRIPCIONES,"BANKINTER KILIMANJARO, FI","GESBANKINTER, SGIIC, S.A.","BANKINTER, S.A.",3134
Boletin_completo_22-02-2005_al_28-02-2005.pdf,6,NUEVAS_INSCRIPCIONES,"UNIFOND XXVI, FI","UNIGEST, S.G.I.I.C., S.A.","MONTES DE PIEDAD Y CAJA DE AHORROS DE RONDA, CADIZ, ALMERIA, MALAGA Y ANTEQ",3135
Boletin_completo_22-02-2005_al_28-02-2005.pdf,6,NUEVAS_INSCRIPCIONES,"FONDO GARANTIZADO CONFIANZA VI CAJA MURCIA, FI","AHORRO CORPORACION GESTION, S.G.I.I.C., S.A.",CAJA DE AHORROS DE MURCIA,3136
Boletin_completo_22-02-2005_al_28-02-2005.pdf,6,NUEVAS_INSCRIPCIONES,"FONDO SUPERSELECCION ACCIONES 2, FI","SANTANDER GESTION DE ACTIVOS, S.A., SGIIC","SANTANDER INVESTMENT SERVICES, S.A.",3138
Boletin_completo_22-02-2005_al_28-02-2005.pdf,6,NUEVAS_INSCRIPCIONES,"CAN PLUSMARCA ACTIVA, FI","AHORRO CORPORACION GESTION, S.G.I.I.C., S.A.",CAJA DE AHORROS Y MONTE DE PIEDAD DE NAVARRA,3137
Boletin_completo_22-02-2005_al_28-02-2005.pdf,6,NUEVAS_INSCRIPCIONES,"CAIXA GALICIA RENTA CRECIENTE, FI","AHORRO CORPORACION GESTION, S.G.I.I.C., S.A.",CAJA DE AHORROS DE GALICIA,3139
Boletin_completo_22-02-2005_al_28-02-2005.pdf,6,NUEVAS_INSCRIPCIONES,"MADRID INDICE IBEX-35, FI","GESMADRID, S.A., S.G.I.I.C.",CAJA DE AHORROS Y MONTE DE PIEDAD DE MADRID,3141
Boletin_completo_22-02-2005_al_28-02-2005.pdf,6,NUEVAS_INSCRIPCIONES,"BBVA EXTRA 5 ACCIONES, FI","BBVA GESTION, S.A., SGIIC","BANCO DEPOSITARIO BBVA, S.A.",3140
Boletin_completo_01-03-2005_al_07-03-2005.pdf,4,NUEVAS_INSCRIPCIONES,"MILLENIUM FUND, FI","G.I.I.C. FINECO, S.A., S.G.I.I.C.","BANCO IXIS URQUIJO, S.A.",3142
Boletin_completo_01-03-2005_al_07-03-2005.pdf,4,NUEVAS_INSCRIPCIONES,"FONCAIXA 129 DIVIDENDO BOLSA EURO, FI","INVERCAIXA GESTION, S.A., SGIIC",CAJA DE AHORROS Y PENSIONES DE BARCELONA,3143
Boletin_completo_01-03-2005_al_07-03-2005.pdf,4,NUEVAS_INSCRIPCIONES,"GARANTIZADO 6 POR 5 INDICE ZONA EURO, FI","SANTANDER GESTION DE ACTIVOS, S.A., SGIIC","SANTANDER INVESTMENT SERVICES, S.A.",3144
Boletin_completo_01-03-2005_al_07-03-2005.pdf,4,BAJAS,"ABF EUROBOLSA, FI",,,1118
Boletin_completo_01-03-2005_al_07-03-2005.pdf,4,BAJAS,"ABF ESTRATEGIA 100, FI",,,1622
Boletin_completo_01-03-2005_al_07-03-2005.pdf,4,BAJAS,"FONSCATALONIA 1, FI",,,1889
Boletin_completo_08-03-2005_al_14-03-2005.pdf,6,NUEVAS_INSCRIPCIONES,"CAIXASABADELL PROTECCIO II, FI","AHORRO CORPORACION GESTION, S.G.I.I.C., S.A.",CAIXA D´ESTALVIS DE SABADELL,3145
Boletin_completo_08-03-2005_al_14-03-2005.pdf,6,NUEVAS_INSCRIPCIONES,"FONDO RANGO 3, FI","SANTANDER GESTION DE ACTIVOS, S.A., SGIIC","SANTANDER INVESTMENT SERVICES, S.A.",3146
Boletin_completo_08-03-2005_al_14-03-2005.pdf,6,NUEVAS_INSCRIPCIONES,"SANTANDER CENTRAL HISPANO RENTA FIJA PREMIER, FI","SANTANDER GESTION DE ACTIVOS, S.A., SGIIC","SANTANDER INVESTMENT SERVICES, S.A.",3147
Boletin_completo_08-03-2005_al_14-03-2005.pdf,6,NUEVAS_INSCRIPCIONES,"MADRID RENTABILIDAD QUINQUENAL, FI","GESMADRID, S.A., S.G.I.I.C.",CAJA DE AHORROS Y MONTE DE PIEDAD DE MADRID,3148
Boletin_completo_08-03-2005_al_14-03-2005.pdf,6,NUEVAS_INSCRIPCIONES,"SELECCION MIXTO INVERSIONES, FI","CREDIT SUISSE GESTION, S.G.I.I.C., S.A.","CREDIT SUISSE, SUCURSAL EN ESPAÑA",3149
Boletin_completo_08-03-2005_al_14-03-2005.pdf,6,NUEVAS_INSCRIPCIONES,"BBVA EXTRA 5 ACCIONES II, FI","BBVA GESTION, S.A., SGIIC","BANCO DEPOSITARIO BBVA, S.A.",3150
Boletin_completo_15-03-2005_al_21-03-2005.pdf,5,NUEVAS_INSCRIPCIONES,"MANRESA BORSA, FI","GESMANRESA, S.A., S.G.I.I.C.",CAIXA D´ESTALVIS DE MANRESA,3151
Boletin_completo_15-03-2005_al_21-03-2005.pdf,5,NUEVAS_INSCRIPCIONES,"FONPENEDES GARANTIT INTERES MES BORSA VI, FI","CEP GESTORA, S.G.I.I.C., S.A.",CAIXA D´ESTALVIS DEL PENEDES,3152
Boletin_completo_15-03-2005_al_21-03-2005.pdf,5,NUEVAS_INSCRIPCIONES,"FONMIX LAIETANA 4, FI","GES-LAYETANA, S.A., S.G.I.I.C.",CAIXA D´ESTALVIS LAIETANA,3153
Boletin_completo_15-03-2005_al_21-03-2005.pdf,5,NUEVAS_INSCRIPCIONES,"FONCAIXA 131 GARANTIZADO IBEX PROTECCION, FI","INVERCAIXA GESTION, S.A., SGIIC",CAJA DE AHORROS Y PENSIONES DE BARCELONA,3154
Boletin_completo_15-03-2005_al_21-03-2005.pdf,5,NUEVAS_INSCRIPCIONES,"FONDO VALENCIA GARANTIZADO ELECCION OPTIMA, FI","GESTORA BANCAJA, S.G.I.I.C., S.A.","BANCO DE VALENCIA, S.A.",3155
Boletin_completo_15-03-2005_al_21-03-2005.pdf,5,NUEVAS_INSCRIPCIONES,"FONDCIRCULO RENTAS I, FI","AHORRO CORPORACION GESTION, S.G.I.I.C., S.A.",CONFEDERACION ESPAÑOLA DE CAJAS DE AHORROS,3156
Boletin_completo_15-03-2005_al_21-03-2005.pdf,5,NUEVAS_INSCRIPCIONES,"SANTANDER CENTRAL HISPANO RENTA FIJA EMERGENTE LOCAL, FI","SANTANDER GESTION DE ACTIVOS, S.A., SGIIC","SANTANDER INVESTMENT SERVICES, S.A.",3157
Boletin_completo_15-03-2005_al_21-03-2005.pdf,5,NUEVAS_INSCRIPCIONES,"EL MONTE AHORRO AÑO IV, FI","AHORRO CORPORACION GESTION, S.G.I.I.C., S.A.",MONTE DE PIEDAD Y CAJA DE AHORROS DE HUELVA Y SEVILLA,3158
Boletin_completo_29-03-2005_al_04-04-2005.pdf,11,NUEVAS_INSCRIPCIONES,"UNIFOND INTERES ANUAL, FI","UNIGEST, S.G.I.I.C., S.A.","MONTES DE PIEDAD Y CAJA DE AHORROS DE RONDA, CADIZ, ALMERIA, MALAGA Y ANTEQ",3159
Boletin_completo_29-03-2005_al_04-04-2005.pdf,11,NUEVAS_INSCRIPCIONES,"FONDUERO CAPITAL GARANTIZADO 6, FI","GESDUERO, S.G.I.I.C., S.A.",CAJA DE AHORROS DE SALAMANCA Y SORIA,3160
Boletin_completo_29-03-2005_al_04-04-2005.pdf,11,NUEVAS_INSCRIPCIONES,"BBVA PLAN RENTAS 2007 G, FI","BBVA GESTION, S.A., SGIIC","BANCO DEPOSITARIO BBVA, S.A.",3161
Boletin_completo_29-03-2005_al_04-04-2005.pdf,11,NUEVAS_INSCRIPCIONES,"BBVA PLAN RENTAS 2010 D, FI","BBVA GESTION, S.A., SGIIC","BANCO DEPOSITARIO BBVA, S.A.",3162
Boletin_completo_29-03-2005_al_04-04-2005.pdf,11,NUEVAS_INSCRIPCIONES,"DWS RENTA CRECIENTE GARANTIZADO, FI","DWS INVESTMENTS (SPAIN), SGIIC, S.A.","DEUTSCHE BANK, SOCIEDAD ANONIMA ESPAÑOLA",3163
Boletin_completo_05-04-2005_al_11-04-2005.pdf,4,NUEVAS_INSCRIPCIONES,"PBP DYNAMIX, FI","POPULAR GESTION PRIVADA, S.G.I.I.C., S.A.","BANCOVAL, S.A.",3164
Boletin_completo_05-04-2005_al_11-04-2005.pdf,4,NUEVAS_INSCRIPCIONES,"SANTANDER CENTRAL HISPANO SELECCION MATERIAS PRIMAS, FI","SANTANDER GESTION DE ACTIVOS, S.A., SGIIC","SANTANDER INVESTMENT SERVICES, S.A.",3165
Boletin_completo_05-04-2005_al_11-04-2005.pdf,4,BAJAS,BAJAS PASTOR FIJO,,,2482
Boletin_completo_12-04-2005_al_18-04-2005.pdf,3,NUEVAS_INSCRIPCIONES,"ABANTE BOLSA ABSOLUTA, FI","ABANTE ASESORES GESTION, SGIIC, S.A.","BANKINTER, S.A.",3166
Boletin_completo_12-04-2005_al_18-04-2005.pdf,3,NUEVAS_INSCRIPCIONES,"BK PEQUEÑAS Y MEDIANAS COMPAÑIAS, FI","GESBANKINTER, SGIIC, S.A.","BANKINTER, S.A.",3167
Boletin_completo_12-04-2005_al_18-04-2005.pdf,3,NUEVAS_INSCRIPCIONES,"CCM VALOR CONSOLIDADO, FI","AHORRO CORPORACION GESTION, S.G.I.I.C., S.A.",CAJA DE AHORROS DE CASTILLA-LA MANCHA,3168
Boletin_completo_12-04-2005_al_18-04-2005.pdf,3,NUEVAS_INSCRIPCIONES,"CAJACANARIAS AHORRO A PLAZO II, FI","AHORRO CORPORACION GESTION, S.G.I.I.C., S.A.",CONFEDERACION ESPAÑOLA DE CAJAS DE AHORROS,3169
Boletin_completo_12-04-2005_al_18-04-2005.pdf,3,NUEVAS_INSCRIPCIONES,"ABANTE TESORERIA DINAMICA, FI","ABANTE ASESORES GESTION, SGIIC, S.A.","BANKINTER, S.A.",3170
Boletin_completo_12-04-2005_al_18-04-2005.pdf,3,NUEVAS_INSCRIPCIONES,"AHORRO CORPORACION PLAZO RENTAS 3, FI","AHORRO CORPORACION GESTION, S.G.I.I.C., S.A.",CONFEDERACION ESPAÑOLA DE CAJAS DE AHORROS,3171
Boletin_completo_12-04-2005_al_18-04-2005.pdf,3,BAJAS,"PENTAFONDO VARIABLE, FI",,,805
Boletin_completo_12-04-2005_al_18-04-2005.pdf,3,BAJAS,"B.I. CONVERTIBLES INTERNACIONAL, FI",,,1366
Boletin_completo_12-04-2005_al_18-04-2005.pdf,3,BAJAS,"FONCAIXA PATRIMONIO 39, FI",,,413
Boletin_completo_12-04-2005_al_18-04-2005.pdf,3,BAJAS,"ATLANTICO DINERFOND, FI",,,203
Boletin_completo_12-04-2005_al_18-04-2005.pdf,3,BAJAS,"DINERBANC, FI",,,127
Boletin_completo_12-04-2005_al_18-04-2005.pdf,3,BAJAS,"ATLANTICO BS DINERO PROGRESION, FI",,,2991
Boletin_completo_12-04-2005_al_18-04-2005.pdf,3,BAJAS,"FONCAIXA 91 CESTA RENTA VARIABLE, FI",,,2322
Boletin_completo_12-04-2005_al_18-04-2005.pdf,3,BAJAS,"SBD INTERNACIONAL 6 GARANTIA, FI",,,1399
Boletin_completo_12-04-2005_al_18-04-2005.pdf,3,BAJAS,"SBD INTERNACIONAL 7 GARANTIA, FI",,,1425
Boletin_completo_12-04-2005_al_18-04-2005.pdf,3,BAJAS,"R4 SIGLO XXI, FI",,,1846
Boletin_completo_12-04-2005_al_18-04-2005.pdf,3,BAJAS,"RENTA 4 CUPON 2005, FI",,,2692
Boletin_completo_12-04-2005_al_18-04-2005.pdf,3,BAJAS,"RENTA 4 CUPON 2008, FI",,,2693
Boletin_completo_12-04-2005_al_18-04-2005.pdf,3,BAJAS,"FONDINERO GALLEGO, FI",,,194
Boletin_completo_19-04-2005_al_25-04-2005.pdf,2,NUEVAS_INSCRIPCIONES,BANCAJA GARANTIZADO RENTA,"GESTORA BANCAJA, S.G.I.I.C., S.A.",CAJA DE AHORROS DE VALENCIA,3172
Boletin_completo_19-04-2005_al_25-04-2005.pdf,3,NUEVAS_INSCRIPCIONES,"VARIABLE 5, FI","GESTORA DE FONDOS DEL MEDITERRANEO, S.A., S.G.I.I.C.","GESTION DE ACTIVOS DEL MEDITERRANEO, SOCIEDAD DE VALORES, S.A.",3173
Boletin_completo_19-04-2005_al_25-04-2005.pdf,3,NUEVAS_INSCRIPCIONES,"FONDO SUPERSELECCION ACCIONES 3, FI","SANTANDER GESTION DE ACTIVOS, S.A., SGIIC","SANTANDER INVESTMENT SERVICES, S.A.",3174
Boletin_completo_19-04-2005_al_25-04-2005.pdf,3,BAJAS,"BARCLAYS BOLSA EURO, FI",,,2354
Boletin_completo_19-04-2005_al_25-04-2005.pdf,3,BAJAS,"BARCLAYS LATINOAMERICA, FI",,,1986
Boletin_completo_26-04-2005_al_02-05-2005.pdf,3,NUEVAS_INSCRIPCIONES,"FONCAIXA 128 BOLSA GESTION ESPAÑA PLUS, FI","INVERCAIXA GESTION, S.A., SGIIC",CAJA DE AHORROS Y PENSIONES DE BARCELONA,3175
Boletin_completo_26-04-2005_al_02-05-2005.pdf,3,NUEVAS_INSCRIPCIONES,"BBVA 100 IBEX II, FI","BBVA GESTION, S.A., SGIIC","BANCO DEPOSITARIO BBVA, S.A.",3177
Boletin_completo_26-04-2005_al_02-05-2005.pdf,3,NUEVAS_INSCRIPCIONES,"BBVA 50 IBEX, FI","BBVA GESTION, S.A., SGIIC","BANCO DEPOSITARIO BBVA, S.A.",3176
Boletin_completo_26-04-2005_al_02-05-2005.pdf,3,NUEVAS_INSCRIPCIONES,"BBVA EXTRA 5 ACCIONES III, FI","BBVA GESTION, S.A., SGIIC","BANCO DEPOSITARIO BBVA, S.A.",3178
Boletin_completo_26-04-2005_al_02-05-2005.pdf,3,NUEVAS_INSCRIPCIONES,"IBERCAJA GRAN IBEX, FI","IBERCAJA GESTION, SGIIC, S.A.","CAJA DE AHORROS Y MONTE DE PIEDAD DE ZARAGOZA, ARAGON Y RIOJA (IBERCAJA)",3179
Boletin_completo_26-04-2005_al_02-05-2005.pdf,3,BAJAS,"IBERSECURITIES TESORERIA, FI",,,2292
Boletin_completo_26-04-2005_al_02-05-2005.pdf,3,BAJAS,"ATLANTICO EUROACCION, FI",,,1830
Boletin_completo_26-04-2005_al_02-05-2005.pdf,3,BAJAS,"ATLANTICO BOLSA PREMIER, FI",,,2082
Boletin_completo_26-04-2005_al_02-05-2005.pdf,3,BAJAS,"SABADELL SECTOR FINANCIERO, FI",,,2374
Boletin_completo_26-04-2005_al_02-05-2005.pdf,3,BAJAS,"ATLANTICO MIXTO PREMIER, FI",,,2081
Boletin_completo_26-04-2005_al_02-05-2005.pdf,3,BAJAS,"ATLANTICO MIXTO 4, FI",,,1733
Boletin_completo_26-04-2005_al_02-05-2005.pdf,3,BAJAS,"ATLANTICO MIXTO 2, FI",,,1623
Boletin_completo_10-05-2005_al_16-05-2005.pdf,3,NUEVAS_INSCRIPCIONES,"CS DIRECTORES DE MERCADO, FI","CREDIT SUISSE GESTION, S.G.I.I.C., S.A.","CREDIT SUISSE, SUCURSAL EN ESPAÑA",3180
Boletin_completo_10-05-2005_al_16-05-2005.pdf,3,NUEVAS_INSCRIPCIONES,"CAJASUR RENTA FIJA FLEXIBLE, FI","AHORRO CORPORACION GESTION, S.G.I.I.C., S.A.",CONFEDERACION ESPAÑOLA DE CAJAS DE AHORROS,3181
Boletin_completo_10-05-2005_al_16-05-2005.pdf,3,BAJAS,"ATLANTICO DIVISA, FI",,,527
Boletin_completo_10-05-2005_al_16-05-2005.pdf,3,BAJAS,"FONCAIXA 68 GARANTIZADO BOLSA EURO, FI",,,1982
Boletin_completo_10-05-2005_al_16-05-2005.pdf,3,BAJAS,"FONCAIXA 69 GARANTIZADO BOLSA JAPON, FI",,,1983
Boletin_completo_10-05-2005_al_16-05-2005.pdf,3,BAJAS,"FONCAIXA 70 GARANTIZADO BOLSAS MUNDIALES, FI",,,1984
Boletin_completo_10-05-2005_al_16-05-2005.pdf,3,BAJAS,"UNIFOND XIV, FI",,,1671
Boletin_completo_17-05-2005_al_23-05-2005.pdf,3,NUEVAS_INSCRIPCIONES,"CAIXA GALICIA 5 MÁS, FI","AHORRO CORPORACION GESTION, S.G.I.I.C., S.A.",CAJA DE AHORROS DE GALICIA,3182
Boletin_completo_24-05-2005_al_30-05-2005.pdf,3,NUEVAS_INSCRIPCIONES,"MORGAN STANLEY FONDO ACTIVO CRECIMIENTO, FI","MORGAN STANLEY GESTION, S.G.I.I.C., S.A.","SANTANDER INVESTMENT SERVICES, S.A.",3183
Boletin_completo_24-05-2005_al_30-05-2005.pdf,3,NUEVAS_INSCRIPCIONES,"FONDESPAÑA GESTION ACTIVA GARANTIZADO 2, FI","CAJA ESPAÑA FONDOS, S.A., S.G.I.I.C.","CAJA ESPAÑA DE INVERSIONES, CAJA DE AHORROS Y MONTE DE PIEDAD",3185
Boletin_completo_24-05-2005_al_30-05-2005.pdf,3,NUEVAS_INSCRIPCIONES,"FONPENEDÈS GARANTIT INTERÈS MÉS BORSA VII, FI","CEP GESTORA, S.G.I.I.C., S.A.",CAIXA D´ESTALVIS DEL PENEDES,3184
Boletin_completo_24-05-2005_al_30-05-2005.pdf,3,NUEVAS_INSCRIPCIONES,"GESCOOPERATIVO RENTA FIJA PRIVADA, FI","GESCOOPERATIVO, S.A., S.G.I.I.C.","BANCO COOPERATIVO ESPAÑOL, S.A.",3186
Boletin_completo_24-05-2005_al_30-05-2005.pdf,3,NUEVAS_INSCRIPCIONES,"EL MONTE AHORRO AÑO V, FI","AHORRO CORPORACION GESTION, S.G.I.I.C., S.A.",MONTE DE PIEDAD Y CAJA DE AHORROS DE HUELVA Y SEVILLA,3187
Boletin_completo_24-05-2005_al_30-05-2005.pdf,3,NUEVAS_INSCRIPCIONES,"EUROVALOR RENTABILIDAD GLOBAL, FI","SOGEVAL, S.A., S.G.I.I.C.","BANCO POPULAR ESPAÑOL, S.A.",3188
Boletin_completo_24-05-2005_al_30-05-2005.pdf,3,NUEVAS_INSCRIPCIONES,"UNO-E AHORRO PLUS, FI","BBVA GESTION, S.A., SGIIC","BANCO DEPOSITARIO BBVA, S.A.",3189
Boletin_completo_24-05-2005_al_30-05-2005.pdf,3,BAJAS,"ALLIANZ MODERADO ESPAÑA, FI",,,2111
Boletin_completo_24-05-2005_al_30-05-2005.pdf,3,BAJAS,"ALLIANZ MODERADO GLOBAL, FI",,,2113
Boletin_completo_24-05-2005_al_30-05-2005.pdf,3,BAJAS,"ALLIANZ CONSERVADOR ESPAÑA, FI",,,2108
Boletin_completo_24-05-2005_al_30-05-2005.pdf,3,BAJAS,"ALLIANZ CONSERVADOR GLOBAL, FI",,,2110
Boletin_completo_24-05-2005_al_30-05-2005.pdf,3,BAJAS,"ALLIANZ EMPRENDEDOR ESPAÑA, FI",,,2114
Boletin_completo_24-05-2005_al_30-05-2005.pdf,3,BAJAS,"ALLIANZ EMPRENDEDOR GLOBAL, FI",,,2116
Boletin_completo_31-05-2005_al_06-06-2005.pdf,4,NUEVAS_INSCRIPCIONES,"INTERDIN GARANTIZADO DOLAR, FI","INTERDIN GESTION, SGIIC, S.A.","BANCOVAL, S.A.",3190
Boletin_completo_31-05-2005_al_06-06-2005.pdf,4,NUEVAS_INSCRIPCIONES,"DUX RENTINVER RENTA FIJA, F.I.","DUX INVERSORES, SGIIC, S.A.","BANKINTER, S.A.",3191
Boletin_completo_31-05-2005_al_06-06-2005.pdf,4,NUEVAS_INSCRIPCIONES,"DUX RENTA VARIABLE EUROPEA, F.I.","DUX INVERSORES, SGIIC, S.A.","BANKINTER, S.A.",3192
Boletin_completo_31-05-2005_al_06-06-2005.pdf,4,NUEVAS_INSCRIPCIONES,"CAI 100 GARANTIZADO II, FI","AHORRO CORPORACION GESTION, S.G.I.I.C., S.A.",CAJA DE AHORROS DE LA INMACULADA DE ARAGON,3193
Boletin_completo_31-05-2005_al_06-06-2005.pdf,4,NUEVAS_INSCRIPCIONES,"MULTIGESTION RENTA VARIABLE, FI","CONSULNOR GESTION, S.G.I.I.C., S.A","BANKINTER, S.A.",3194
Boletin_completo_31-05-2005_al_06-06-2005.pdf,4,NUEVAS_INSCRIPCIONES,"CAJA SEGOVIA RENDIMIENTO GARANTIZADO 1, FI","AHORRO CORPORACION GESTION, S.G.I.I.C., S.A.",CONFEDERACION ESPAÑOLA DE CAJAS DE AHORROS,3195
Boletin_completo_31-05-2005_al_06-06-2005.pdf,4,NUEVAS_INSCRIPCIONES,"CAIXANOVA GARANTIZADO RENTAS, FI","AHORRO CORPORACION GESTION, S.G.I.I.C., S.A.","CAIXA DE AFORROS DE VIGO, OURENSE E PONTEVEDRA (CAIXANOVA)",3196
Boletin_completo_31-05-2005_al_06-06-2005.pdf,4,NUEVAS_INSCRIPCIONES,"FONSNOSTRO GARANTIZADO I, FI","AHORRO CORPORACION GESTION, S.G.I.I.C., S.A.",CAJA DE AHORROS Y MONTE DE PIEDAD DE LAS BALEARES,3197
Boletin_completo_31-05-2005_al_06-06-2005.pdf,4,NUEVAS_INSCRIPCIONES,"FONDO GARANTIZADO CONFIANZA VII CAJA MURCIA, FI","AHORRO CORPORACION GESTION, S.G.I.I.C., S.A.",CAJA DE AHORROS DE MURCIA,3198
Boletin_completo_31-05-2005_al_06-06-2005.pdf,4,NUEVAS_INSCRIPCIONES,"MADRID EMPRESAS CASH, FI","GESMADRID, S.A., S.G.I.I.C.",CAJA DE AHORROS Y MONTE DE PIEDAD DE MADRID,3199
Boletin_completo_31-05-2005_al_06-06-2005.pdf,4,NUEVAS_INSCRIPCIONES,"BBVA MULTIFONDO EUROPA DEL ESTE, FI","BBVA GESTION, S.A., SGIIC","BANCO DEPOSITARIO BBVA, S.A.",3200
Boletin_completo_31-05-2005_al_06-06-2005.pdf,5,NUEVAS_INSCRIPCIONES,"MADRID FONDLIBRETA 2010, FI","GESMADRID, S.A., S.G.I.I.C.",CAJA DE AHORROS Y MONTE DE PIEDAD DE MADRID,3201
Boletin_completo_31-05-2005_al_06-06-2005.pdf,5,BAJAS,"BAJAS ATLANTICO INDICE, FI",,,2514
Boletin_completo_31-05-2005_al_06-06-2005.pdf,5,BAJAS,"BOLSATLANTICO PREMIER, FI",,,2533
Boletin_completo_31-05-2005_al_06-06-2005.pdf,5,BAJAS,"BOLSATLANTICO, FI",,,466
Boletin_completo_31-05-2005_al_06-06-2005.pdf,5,BAJAS,"CAIXA CATALUNYA 3, FI",,,750
Boletin_completo_31-05-2005_al_06-06-2005.pdf,5,BAJAS,"CAIXA CATALUNYA 3-A, FI",,,1746
Boletin_completo_31-05-2005_al_06-06-2005.pdf,5,BAJAS,"CAIXA CATALUNYA 5, FI",,,906
Boletin_completo_31-05-2005_al_06-06-2005.pdf,5,BAJAS,"CAIXA CATALUNYA 5-A, FI",,,1747
Boletin_completo_31-05-2005_al_06-06-2005.pdf,5,BAJAS,"BCH 2000-B, FI",,,1107
Boletin_completo_31-05-2005_al_06-06-2005.pdf,5,BAJAS,"BCH 5-A, FI",,,639
Boletin_completo_31-05-2005_al_06-06-2005.pdf,5,BAJAS,"BCH 5 B, FI",,,669
Boletin_completo_31-05-2005_al_06-06-2005.pdf,5,BAJAS,"BCH RENTAS 5 P, FI",,,2002
Boletin_completo_31-05-2005_al_06-06-2005.pdf,5,BAJAS,"SANTANDER CENTRAL HISPANO RENTAS 3 E, FI",,,1341
Boletin_completo_31-05-2005_al_06-06-2005.pdf,5,BAJAS,"BCH RENTAS 5 R, FI",,,2059
Boletin_completo_07-06-2005_al_13-06-2005.pdf,3,NUEVAS_INSCRIPCIONES,"INTERDIN GLOBAL EUROPA DEL ESTE, FI","INTERDIN GESTION, SGIIC, S.A.","BANCOVAL, S.A.",3202
Boletin_completo_07-06-2005_al_13-06-2005.pdf,3,NUEVAS_INSCRIPCIONES,"PREMIUM BOLSA INTERNACIONAL, FI","B.MADRID GESTION DE ACTIVOS, SGIIC, S.A.","BANCO DE MADRID, S.A.",3203
Boletin_completo_07-06-2005_al_13-06-2005.pdf,3,NUEVAS_INSCRIPCIONES,"CAJACANARIAS PLUS, FI","AHORRO CORPORACION GESTION, S.G.I.I.C., S.A.",CONFEDERACION ESPAÑOLA DE CAJAS DE AHORROS,3204
Boletin_completo_07-06-2005_al_13-06-2005.pdf,3,NUEVAS_INSCRIPCIONES,"BBK GARANTIZADO 9, F.I.","BBK GESTION, S.A., S.G.I.I.C.","BILBAO BIZKAIA KUTXA, AURREZKI KUTXA ETA BAHITETXEA",3206
Boletin_completo_07-06-2005_al_13-06-2005.pdf,3,NUEVAS_INSCRIPCIONES,"BBVA 100 IBEX POSITIVO, FI","BBVA GESTION, S.A., SGIIC","BANCO DEPOSITARIO BBVA, S.A.",3205
Boletin_completo_07-06-2005_al_13-06-2005.pdf,3,NUEVAS_INSCRIPCIONES,"FONCAIXA 132 GARANTIZADO IBEX, FI","INVERCAIXA GESTION, S.A., SGIIC",CAJA DE AHORROS Y PENSIONES DE BARCELONA,3207
Boletin_completo_07-06-2005_al_13-06-2005.pdf,3,NUEVAS_INSCRIPCIONES,"BANESTO INNOVACION IBEX, FI","SANTANDER GESTION DE ACTIVOS, S.A., SGIIC","BANCO ESPAÑOL DE CREDITO, S.A.",3208
Boletin_completo_07-06-2005_al_13-06-2005.pdf,3,NUEVAS_INSCRIPCIONES,"FONDUERO CAPITAL GARANTIZADO 7, F.I.","GESDUERO, S.G.I.I.C., S.A.",CAJA DE AHORROS DE SALAMANCA Y SORIA,3209
Boletin_completo_07-06-2005_al_13-06-2005.pdf,3,NUEVAS_INSCRIPCIONES,"BBVA PLAN RENTAS 2010 E, FI","BBVA GESTION, S.A., SGIIC","BANCO DEPOSITARIO BBVA, S.A.",3210
Boletin_completo_07-06-2005_al_13-06-2005.pdf,3,NUEVAS_INSCRIPCIONES,"BBVA PLAN RENTAS 2007 H, FI","BBVA GESTION, S.A., SGIIC","BANCO DEPOSITARIO BBVA, S.A.",3211
Boletin_completo_07-06-2005_al_13-06-2005.pdf,3,NUEVAS_INSCRIPCIONES,"WELZIA DINERO, FI","INTELL WEALTH MANAGEMENT, SGIIC, S.A.","UBS ESPAÑA, S.A.",3212
Boletin_completo_07-06-2005_al_13-06-2005.pdf,3,NUEVAS_INSCRIPCIONES,"WELZIA SIGMA 5 A, FI","INTELL WEALTH MANAGEMENT, SGIIC, S.A.","UBS ESPAÑA, S.A.",3213
Boletin_completo_07-06-2005_al_13-06-2005.pdf,3,NUEVAS_INSCRIPCIONES,"WELZIA SIGMA 15 B, FI","INTELL WEALTH MANAGEMENT, SGIIC, S.A.","UBS ESPAÑA, S.A.",3214
Boletin_completo_07-06-2005_al_13-06-2005.pdf,3,BAJAS,"ATLANTICO BS BONOS EURO, FI",,,2535
Boletin_completo_07-06-2005_al_13-06-2005.pdf,3,BAJAS,"ATLANTICO PLUS 3, FI",,,425
Boletin_completo_07-06-2005_al_13-06-2005.pdf,3,BAJAS,"ATLANTICO BS INTERES EURO, FI",,,752
Boletin_completo_07-06-2005_al_13-06-2005.pdf,3,BAJAS,"ESPIRITO SANTO BOLSA ESPAÑA, FI",,,43
Boletin_completo_07-06-2005_al_13-06-2005.pdf,3,BAJAS,"ESPIRITO SANTO BOLSA EURO, FI",,,168
Boletin_completo_07-06-2005_al_13-06-2005.pdf,3,BAJAS,"ESPIRITO SANTO MIXTO ESPAÑA 25, FI",,,471
